id,bounding_box
person:0.9544,[1178   91   38   73]
person:0.9416,[344 374  43  93]
person:0.9194,[252 320  60  99]
person:0.9146,[478  26  32  76]
person:0.9143,[1218   82   32   76]
person:0.8940,[546   5  26  78]
person:0.8811,[1166  157   40   85]
person:0.8802,[221 309  36  92]
person:0.8391,[44 73 36 81]
person:0.8200,[301  12  28  68]
person:0.7971,[573   3  27  81]
person:0.7842,[1002    0   38   24]
person:0.7287,[664  -2  29  50]
person:0.6978,[627  -2  29  49]
person:0.6585,[812  -1  29  51]
handbag:0.5643,[620 350  24  23]
handbag:0.5192,[454 412  22  28]
person:0.9940,[776 245  38  85]
person:0.9895,[604 121  35  93]
person:0.9890,[687 273  34  96]
person:0.9889,[348 487  65 120]
person:0.9880,[617 395  52 118]
person:0.9862,[466 345  58 110]
person:0.9846,[1031  103   43  120]
person:0.9834,[824 286  54 103]
person:0.9805,[620 301  52 105]
person:0.9803,[920  13  31  89]
person:0.9790,[124 564  66 136]
person:0.9737,[451  64  37  88]
person:0.9721,[1204  318   63  120]
person:0.9629,[702 179  46 112]
person:0.9627,[778  72  33  82]
person:0.9596,[1178   92   36   72]
person:0.9576,[139  22  38  82]
person:0.9557,[ -4 396  51 112]
person:0.9422,[1218   82   33   78]
person:0.9314,[251 321  62  98]
person:0.9203,[478  25  33  75]
person:0.9000,[546   2  26  71]
person:0.8955,[221 309  37  92]
person:0.8895,[343 378  45  85]
person:0.8850,[1166  158   42   83]
person:0.8681,[1005   -1   37   25]
person:0.8366,[303  10  26  70]
person:0.8154,[44 74 35 80]
person:0.7822,[574   3  26  80]
person:0.7550,[663  -2  29  50]
person:0.7431,[811  -1  30  50]
person:0.7051,[627  -2  29  49]
handbag:0.5754,[622 350  23  25]
person:0.9913,[603 122  35  92]
person:0.9909,[776 244  38  89]
person:0.9900,[1030  102   42  122]
person:0.9891,[618 396  51 117]
person:0.9856,[349 486  65 128]
person:0.9851,[834 282  43 109]
person:0.9836,[688 272  34  97]
person:0.9826,[466 344  56 111]
person:0.9820,[451  64  37  87]
person:0.9813,[707 171  36 117]
person:0.9807,[920  14  31  89]
person:0.9715,[1206  319   62  122]
person:0.9680,[125 566  68 133]
person:0.9582,[ -4 401  53 110]
person:0.9566,[778  72  33  82]
person:0.9558,[1178   92   35   73]
person:0.9485,[139  23  39  82]
person:0.9404,[1216   82   34   85]
person:0.9299,[250 323  64  97]
person:0.9276,[342 380  46  87]
person:0.9151,[478  25  32  74]
person:0.9149,[621 301  51 108]
person:0.9140,[546   2  26  70]
person:0.8892,[221 309  37  92]
person:0.8851,[1010   -1   33   25]
person:0.8811,[44 75 35 78]
person:0.8362,[1166  159   42   86]
person:0.7991,[306  11  22  69]
person:0.7760,[810  -1  29  50]
person:0.7507,[627  -2  30  50]
person:0.7445,[578   1  31  85]
person:0.7438,[663  -2  29  52]
handbag:0.6393,[622 349  24  31]
person:0.9961,[777 244  36  97]
person:0.9950,[603 122  36  95]
person:0.9940,[1031  107   41  106]
person:0.9908,[707 170  36 114]
person:0.9881,[618 397  51 116]
person:0.9835,[451  63  37  87]
person:0.9828,[467 343  55 112]
person:0.9822,[920  14  32  88]
person:0.9765,[834 282  43 105]
person:0.9746,[1207  322   62  121]
person:0.9742,[689 272  32  96]
person:0.9641,[347 494  68 124]
person:0.9623,[1215   83   36   86]
person:0.9598,[779  72  33  81]
person:0.9485,[1178   91   36   76]
person:0.9472,[ -5 403  55 111]
person:0.9461,[138  24  39  81]
person:0.9390,[546   1  26  70]
person:0.9369,[342 381  47  85]
person:0.9277,[43 75 36 78]
person:0.9233,[250 324  64  97]
person:0.9099,[479  25  31  73]
person:0.8886,[128 570  66 126]
person:0.8770,[221 309  37  91]
person:0.8756,[1161  157   51  106]
person:0.8434,[810  -1  30  50]
person:0.8328,[662  -2  30  51]
person:0.8173,[627  -2  30  51]
person:0.7723,[573   1  26  73]
person:0.7505,[308   9  20  72]
person:0.7068,[632 315  34 101]
person:0.6626,[1012    0   33   24]
person:0.5013,[762   0  41  50]
person:0.9980,[778 252  37  88]
person:0.9970,[603 123  35  99]
person:0.9954,[1031  109   39   94]
person:0.9910,[617 398  53 118]
person:0.9878,[451  60  36  90]
person:0.9865,[352 495  62 124]
person:0.9860,[1215   86   38   83]
person:0.9845,[689 267  34  95]
person:0.9817,[1208  325   64  118]
person:0.9814,[920  14  32  88]
person:0.9756,[707 172  36 101]
person:0.9730,[835 277  38 117]
person:0.9687,[43 74 36 80]
person:0.9648,[778  69  34  78]
person:0.9564,[1179   94   35   76]
person:0.9399,[ -1 405  54 115]
person:0.9371,[341 383  47  86]
person:0.9349,[250 322  64  98]
person:0.9328,[479  23  30  75]
person:0.9310,[546   0  26  73]
person:0.9182,[467 339  46 119]
person:0.9009,[311  10  22  72]
person:0.8953,[138  26  40  80]
person:0.8805,[221 309  36  90]
person:0.8365,[810  -1  29  50]
person:0.8332,[572   0  27  75]
person:0.8296,[663  -1  31  51]
person:0.8296,[627  -1  30  53]
person:0.8235,[128 577  66 126]
person:0.7472,[1163  156   48  110]
person:0.7256,[631 310  40  87]
person:0.6621,[1020   -2   40   28]
person:0.9974,[778 256  38  82]
person:0.9953,[1031  109   39   91]
person:0.9938,[603 125  35 100]
person:0.9932,[451  57  36  91]
person:0.9895,[350 498  65 122]
person:0.9887,[1216   88   37   82]
person:0.9857,[618 399  52 119]
person:0.9833,[778  69  35  78]
person:0.9803,[1208  326   63  117]
person:0.9803,[689 266  33  96]
person:0.9802,[921  14  31  88]
person:0.9776,[43 74 36 81]
person:0.9746,[706 167  37 104]
person:0.9725,[1181   93   36   77]
person:0.9647,[826 285  57 103]
person:0.9563,[  0 409  53 110]
person:0.9419,[546   0  26  72]
person:0.9389,[480  21  28  76]
person:0.9378,[127 581  70 124]
person:0.9346,[336 384  53  96]
person:0.9318,[251 321  63 100]
person:0.9282,[313   9  22  73]
person:0.9038,[466 336  46 122]
person:0.8772,[221 309  36  91]
person:0.8617,[138  25  38  80]
person:0.8604,[573   0  26  74]
person:0.8349,[810  -1  29  50]
person:0.8226,[627  -1  30  53]
person:0.8152,[664  -1  31  51]
person:0.7736,[1022   -1   36   28]
person:0.7085,[1162  160   51  108]
person:0.7071,[630 313  42  84]
person:0.9979,[778 259  39  82]
person:0.9951,[1032  108   39   92]
person:0.9932,[707 164  37 107]
person:0.9911,[349 500  66 121]
person:0.9909,[452  55  35  93]
person:0.9887,[602 125  35 104]
person:0.9860,[1217   89   38   81]
person:0.9854,[1210  333   64  116]
person:0.9850,[690 265  32  96]
person:0.9814,[618 402  51 122]
person:0.9809,[779  68  34  76]
person:0.9803,[921  14  31  88]
person:0.9786,[42 74 37 81]
person:0.9715,[826 284  57 103]
person:0.9696,[334 386  53  96]
person:0.9687,[125 586  78 125]
person:0.9658,[1183   91   34   78]
person:0.9598,[314  10  24  70]
person:0.9458,[481  19  27  79]
person:0.9453,[546   0  26  72]
person:0.9438,[  0 410  52 110]
person:0.9148,[250 320  62 100]
person:0.9051,[466 333  47 124]
person:0.8757,[573   0  27  74]
person:0.8735,[221 309  36  91]
person:0.8575,[138  25  38  80]
person:0.8466,[810  -1  29  50]
person:0.8013,[627  -1  31  54]
person:0.8005,[1022   -1   37   27]
person:0.7717,[623 315  53 102]
person:0.7595,[664  -1  31  51]
person:0.9974,[779 260  39  80]
person:0.9962,[707 162  37 109]
person:0.9927,[1032  104   41   92]
person:0.9923,[452  54  36  93]
person:0.9911,[350 503  65 118]
person:0.9909,[1217   91   39   81]
person:0.9879,[1209  334   67  120]
person:0.9842,[690 264  32 100]
person:0.9825,[42 74 37 81]
person:0.9824,[601 126  37 103]
person:0.9821,[618 402  52 128]
person:0.9811,[920  14  32  88]
person:0.9807,[779  67  34  76]
person:0.9797,[333 387  54  97]
person:0.9764,[1183   92   35   79]
person:0.9761,[127 589  81 124]
person:0.9655,[827 271  55 115]
person:0.9594,[314  10  26  70]
person:0.9560,[482  17  27  81]
person:0.9559,[546   0  26  72]
person:0.9555,[  0 411  55 110]
person:0.9223,[466 329  46 129]
person:0.8976,[249 319  63 102]
person:0.8768,[809  -1  31  50]
person:0.8767,[573   0  26  74]
person:0.8555,[221 309  37  92]
person:0.8500,[137  25  38  80]
person:0.8196,[625 318  53 101]
person:0.8093,[627  -1  31  54]
person:0.7835,[664  -2  32  52]
person:0.7284,[1025   -1   40   26]
person:0.5612,[293 324  39  83]
person:0.5418,[761  -1  43  52]
person:0.5062,[1168  170   44   58]
person:0.9966,[706 160  37 112]
person:0.9964,[780 260  40  83]
person:0.9919,[1217   91   41   81]
person:0.9910,[1032  102   40   96]
person:0.9903,[351 505  64 115]
person:0.9898,[690 261  33 103]
person:0.9896,[453  53  34  93]
person:0.9839,[41 74 37 81]
person:0.9838,[828 270  55 114]
person:0.9836,[1209  336   67  122]
person:0.9818,[920  14  33  88]
person:0.9787,[604 132  32  99]
person:0.9744,[779  65  35  76]
person:0.9724,[334 389  52 100]
person:0.9675,[1185   91   34   78]
person:0.9671,[127 594  81 120]
person:0.9633,[546   0  26  72]
person:0.9572,[316  10  28  71]
person:0.9514,[482  16  27  83]
person:0.9498,[ -1 412  57 108]
person:0.9463,[617 404  53 125]
person:0.9030,[467 327  46 131]
person:0.9002,[137  25  39  81]
person:0.8783,[809  -1  30  51]
person:0.8747,[573   0  26  73]
person:0.8709,[250 319  62 103]
person:0.8524,[221 309  37  93]
person:0.8262,[663  -2  32  53]
person:0.8091,[628  -2  30  55]
person:0.7298,[1169  171   44   59]
person:0.7166,[625 319  55  98]
person:0.6355,[293 323  40  85]
person:0.5737,[761  -1  42  53]
person:0.5544,[1024    0   45   24]
person:0.9974,[706 162  38  98]
person:0.9950,[1031  102   41   93]
person:0.9932,[603 135  33  97]
person:0.9930,[781 259  37  93]
person:0.9910,[351 510  63 110]
person:0.9908,[1219   92   40   81]
person:0.9902,[692 259  31  95]
person:0.9888,[331 392  52 110]
person:0.9869,[40 75 37 81]
person:0.9842,[827 266  56 108]
person:0.9821,[920  13  32  89]
person:0.9797,[454  51  32  95]
person:0.9769,[547   0  26  73]
person:0.9722,[781  64  34  76]
person:0.9702,[1210  340   65  132]
person:0.9691,[129 601  83 113]
person:0.9652,[616 415  53 123]
person:0.9536,[1186   93   32   76]
person:0.9462,[  0 417  62  98]
person:0.9419,[481  14  28  77]
person:0.9379,[318  11  31  69]
person:0.9132,[573   0  26  73]
person:0.9095,[137  25  39  82]
person:0.9082,[248 318  61 102]
person:0.8829,[627  -2  30  56]
person:0.8815,[807  -1  31  51]
person:0.8605,[222 308  36  94]
person:0.8565,[466 326  41 111]
person:0.8466,[662  -3  34  57]
person:0.8338,[627 320  53 105]
person:0.6897,[1170  173   41   79]
person:0.6791,[293 322  39  85]
person:0.6123,[1023   -4   52   31]
person:0.5754,[761  -1  43  53]
person:0.9971,[706 161  37  99]
person:0.9950,[603 136  33  97]
person:0.9948,[1029  104   42   90]
person:0.9947,[779 261  39  89]
person:0.9922,[349 513  64 110]
person:0.9921,[1220   93   40   81]
person:0.9913,[331 395  53 110]
person:0.9871,[130 603  81 112]
person:0.9836,[40 75 36 81]
person:0.9827,[827 263  58 106]
person:0.9814,[920  13  32  89]
person:0.9796,[692 261  30  91]
person:0.9795,[454  51  33  96]
person:0.9776,[547   0  26  72]
person:0.9749,[616 417  53 126]
person:0.9686,[782  64  32  74]
person:0.9653,[  2 417  61  99]
person:0.9579,[481  13  26  78]
person:0.9569,[319  12  33  68]
person:0.9510,[1211  341   64  133]
person:0.9359,[1186   95   32   75]
person:0.9227,[139  31  37  80]
person:0.9208,[627  -2  30  56]
person:0.9171,[573   0  26  73]
person:0.9161,[466 322  40 113]
person:0.9079,[248 318  62 101]
person:0.8947,[809  -1  28  51]
person:0.8845,[628 321  54 104]
person:0.8529,[222 308  36  94]
person:0.7716,[663  -3  32  58]
person:0.6398,[1169  174   42   76]
person:0.6009,[292 321  40  86]
person:0.5731,[1025   -4   50   31]
person:0.5106,[761  -1  42  54]
person:0.9972,[779 265  41  86]
person:0.9972,[603 135  34 100]
person:0.9964,[1028  103   42   88]
person:0.9935,[349 514  63 117]
person:0.9923,[708 161  35  98]
person:0.9910,[1221   92   39   82]
person:0.9903,[332 398  52 108]
person:0.9902,[690 254  31  92]
person:0.9814,[454  49  33  99]
person:0.9810,[920  13  32  89]
person:0.9802,[40 75 36 81]
person:0.9800,[128 605  81 110]
person:0.9783,[829 261  58 104]
person:0.9780,[547   0  26  71]
person:0.9701,[610 422  55 123]
person:0.9685,[  1 423  63  99]
person:0.9600,[1212  343   64  131]
person:0.9590,[781  64  34  73]
person:0.9585,[482  13  26  77]
person:0.9531,[1186   96   33   75]
person:0.9484,[321  12  31  67]
person:0.9461,[137  29  39  85]
person:0.9360,[627  -3  31  56]
person:0.9351,[466 321  39 114]
person:0.9163,[573   0  26  71]
person:0.8818,[248 318  62 101]
person:0.8784,[809  -1  28  51]
person:0.8604,[629 323  54 104]
person:0.8494,[221 307  36  95]
person:0.7163,[663  -3  32  58]
person:0.5606,[1027   -4   48   32]
person:0.5554,[292 321  40  87]
handbag:0.5546,[ 39 448  25  27]
person:0.9980,[777 267  43  87]
person:0.9977,[603 137  34  99]
person:0.9966,[1028  102   41   88]
person:0.9935,[691 253  29  88]
person:0.9916,[348 513  64 127]
person:0.9894,[708 161  34  96]
person:0.9892,[1221   93   39   82]
person:0.9850,[332 400  52 108]
person:0.9824,[  4 422  64 104]
person:0.9821,[835 253  42 113]
person:0.9801,[455  49  33  99]
person:0.9792,[920  13  32  89]
person:0.9786,[39 74 37 83]
person:0.9775,[610 423  55 123]
person:0.9763,[547   0  26  71]
person:0.9576,[482  12  25  77]
person:0.9571,[136  28  40  87]
person:0.9544,[1212  345   64  132]
person:0.9517,[131 609  79 104]
person:0.9443,[782  64  33  72]
person:0.9428,[324  11  30  68]
person:0.9290,[627  -3  30  56]
person:0.9286,[576   0  32  73]
person:0.9275,[1186   96   33   75]
person:0.8997,[630 325  52 105]
person:0.8967,[808  -1  28  52]
person:0.8667,[221 307  36  97]
person:0.8582,[467 318  36 119]
person:0.8502,[247 319  61  99]
person:0.6774,[663  -3  32  59]
person:0.6020,[292 323  40  84]
person:0.5766,[1168  178   45   69]
handbag:0.5754,[ 40 449  25  28]
person:0.5667,[1029   -4   49   32]
person:0.9975,[603 137  34 100]
person:0.9966,[1029  102   39   86]
person:0.9945,[691 252  30  87]
person:0.9927,[777 268  44  91]
person:0.9901,[1221   93   39   82]
person:0.9898,[708 160  35  99]
person:0.9856,[38 75 39 82]
person:0.9852,[345 518  70 131]
person:0.9851,[610 424  56 122]
person:0.9832,[331 402  51 108]
person:0.9825,[836 252  41 112]
person:0.9810,[131 615  80 104]
person:0.9806,[  6 423  64 107]
person:0.9803,[452  49  35  92]
person:0.9785,[920  12  31  90]
person:0.9770,[547   0  26  72]
person:0.9741,[136  27  42  90]
person:0.9545,[482  12  25  77]
person:0.9492,[326  12  28  67]
person:0.9377,[782  64  34  71]
person:0.9355,[627  -3  31  57]
person:0.9350,[576   0  32  72]
person:0.9347,[1194   93   28   81]
person:0.9311,[1212  346   64  131]
person:0.9120,[808  -2  29  52]
person:0.9060,[466 316  37 123]
person:0.8896,[630 325  51 107]
person:0.8684,[221 306  36  97]
person:0.8639,[247 320  62  97]
person:0.7093,[1168  179   45   68]
person:0.7042,[662  -3  33  59]
person:0.6063,[292 324  41  82]
handbag:0.5918,[ 41 451  26  29]
person:0.5030,[1045   -2   40   28]
person:0.9969,[603 140  35  94]
person:0.9961,[1027  100   39   86]
person:0.9929,[464 312  42 108]
person:0.9899,[691 248  28  90]
person:0.9893,[344 523  70 130]
person:0.9881,[452  48  35  90]
person:0.9868,[  8 427  66 107]
person:0.9855,[331 406  52 104]
person:0.9804,[607 431  61 113]
person:0.9792,[776 272  42  96]
person:0.9790,[1224   94   37   82]
person:0.9781,[134  28  42  90]
person:0.9758,[920  12  31  90]
person:0.9756,[547   0  26  72]
person:0.9744,[708 159  34  99]
person:0.9696,[36 75 40 82]
person:0.9617,[632 327  53 112]
person:0.9596,[137 618  77 101]
person:0.9578,[1216  359   63  124]
person:0.9469,[482  12  25  75]
person:0.9419,[1193   94   31   81]
person:0.9408,[836 253  38 105]
person:0.9349,[808  -1  29  51]
person:0.9159,[576  -1  32  72]
person:0.9147,[626  -3  33  59]
person:0.9040,[784  60  33  68]
person:0.8947,[221 306  35  98]
person:0.8914,[330  10  23  70]
person:0.8767,[247 321  61  95]
person:0.7298,[1047   -1   38   28]
person:0.7218,[1169  180   45   69]
person:0.7156,[663  -3  33  60]
person:0.6136,[292 324  40  81]
handbag:0.6044,[ 42 452  28  32]
person:0.9968,[602 143  35  89]
person:0.9955,[1026   99   39   86]
person:0.9949,[776 270  43 101]
person:0.9917,[452  47  36  89]
person:0.9900,[341 528  71 128]
person:0.9898,[690 246  28  93]
person:0.9879,[  9 430  66 107]
person:0.9866,[138 621  75  98]
person:0.9852,[330 409  52 100]
person:0.9814,[463 312  47 110]
person:0.9807,[133  29  42  90]
person:0.9797,[832 252  42  97]
person:0.9760,[707 152  36 104]
person:0.9755,[613 433  60 108]
person:0.9747,[920  12  31  90]
person:0.9724,[547   0  27  73]
person:0.9704,[1223   94   38   82]
person:0.9687,[1215  362   63  121]
person:0.9683,[36 75 40 83]
person:0.9458,[482  12  25  74]
person:0.9402,[784  59  33  70]
person:0.9388,[807  -1  30  52]
person:0.9259,[1193   95   32   79]
person:0.9062,[576  -1  32  72]
person:0.8976,[221 305  34  99]
person:0.8828,[247 321  61  95]
person:0.8563,[625  -4  33  62]
person:0.8128,[334   9  24  72]
person:0.7731,[631 328  55 111]
person:0.7565,[665   0  28  59]
person:0.7354,[1168  180   45   71]
person:0.6837,[1052    0   33   24]
person:0.6570,[291 324  41  81]
person:0.5883,[487 687  86  34]
handbag:0.5008,[630 379  31  32]
person:0.9974,[602 142  35  95]
person:0.9959,[774 279  45  91]
person:0.9957,[1026   96   39   89]
person:0.9949,[451  47  38  89]
person:0.9906,[691 244  28  96]
person:0.9904,[708 152  36 102]
person:0.9889,[342 533  69 124]
person:0.9888,[133  31  43  90]
person:0.9870,[140 625  74  93]
person:0.9864,[  9 433  68 107]
person:0.9860,[615 433  58 112]
person:0.9847,[35 76 40 81]
person:0.9826,[331 412  52  98]
person:0.9781,[833 253  41  87]
person:0.9742,[547  -1  27  73]
person:0.9725,[1217  363   62  121]
person:0.9704,[921  12  31  90]
person:0.9692,[1224   94   39   82]
person:0.9630,[464 306  41 116]
person:0.9520,[784  57  33  73]
person:0.9487,[482  11  26  75]
person:0.9274,[806  -1  31  52]
person:0.9193,[576  -1  32  72]
person:0.8944,[221 305  35  99]
person:0.8920,[1193   96   32   79]
person:0.8876,[247 322  62  95]
person:0.8739,[627  -1  31  63]
person:0.8266,[492 684  81  36]
person:0.8258,[335   9  23  72]
person:0.7954,[1170  173   41  102]
person:0.7640,[666   0  28  58]
person:0.6607,[1054    0   32   25]
person:0.6166,[291 324  41  81]
person:0.5975,[632 339  52 106]
person:0.9974,[602 141  35  99]
person:0.9961,[774 282  46  89]
person:0.9960,[689 245  31  95]
person:0.9958,[709 152  37  95]
person:0.9957,[1026   94   37   92]
person:0.9950,[452  44  36  89]
person:0.9928,[616 434  54 116]
person:0.9913,[  9 433  70 110]
person:0.9908,[141 626  75  94]
person:0.9899,[344 535  67 126]
person:0.9866,[133  32  42  90]
person:0.9834,[832 253  42  84]
person:0.9832,[34 77 42 81]
person:0.9791,[786  57  33  73]
person:0.9754,[548  -1  27  72]
person:0.9746,[332 414  51  96]
person:0.9710,[1219  365   58  119]
person:0.9701,[920  12  31  90]
person:0.9396,[482  10  27  75]
person:0.9395,[1227   94   37   79]
person:0.9391,[464 306  41 116]
person:0.9306,[1194   96   34   78]
person:0.9152,[806  -1  32  51]
person:0.9146,[221 306  35  98]
person:0.9120,[577  -2  32  72]
person:0.8872,[247 323  63  94]
person:0.8849,[336   8  23  73]
